순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
46,국내도서,흔한남매의 흔한 호기심 5,K332836780,9.79117E+12,77400,미래엔아이세움,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작","13,000","11,700","1,300",10%,650점,20220127,29945
47,국내도서,Go Go 카카오프렌즈 23 : 싱가포르,895099870X,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","12,000","10,800","1,200",10%,600점,20220223,32595
48,국내도서,달러구트 꿈 백화점,K392630952,9.79117E+12,3810,팩토리나인,이미예 지음,"13,800","12,420","1,380",10%,690점,20200708,326713
49,국내도서,설민석의 한국사 대모험 20,K692836418,9.79117E+12,74910,아이휴먼,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수","12,000","10,800","1,200",10%,600점,20220228,61270
50,국내도서,그리움은 아무에게나 생기지 않습니다,K802835034,9.7912E+12,3300,가로세로연구소,박근혜 지음,"15,000","13,500","1,500",10%,750점,20211230,121455
51,국내도서,2022 선재국어 나침판 기출 변형 모의고사,K532835341,9.79117E+12,13710,에스티유니타스,이선재 지음,"21,000","18,900","2,100",10%,"1,050점",20220105,40590
52,국내도서,거꾸로 읽는 세계사,K502835770,9.79119E+12,3900,돌베개,유시민 지음,"17,500","15,750","1,750",10%,870점,20211029,164233
53,국내도서,장미의 이름은 장미,8954684734,9.78895E+12,3810,문학동네,은희경 지음,"15,000","13,500","1,500",10%,750점,20220118,27315
54,국내도서,우리는 지금 문학이 필요하다,K432835037,9.79114E+12,3180,비잉(Being),"앵거스 플레처 지음, 박미경 옮김","26,800","24,120","2,680",10%,"1,340점",20211222,52085
55,국내도서,"반 고흐, 영혼의 편지 1~2 세트 - 전2권 (스페셜 에디션)",K682835729,9.79117E+12,4890,위즈덤하우스,"빈센트 반 고흐 지음, 신성림.박은영 옮김","28,000","25,200","2,800",10%,"1,400점",20211130,35720
56,국내도서,얼굴만으론 좋아할 수 없어요 1,K142836784,9.79114E+12,47830,서울미디어코믹스(서울문화사),"안자이 카린 지음, 이소연 옮김","5,500","4,950",550,10%,270점,20220127,25945
57,국내도서,주술회전 0 : 외전,K512635899,9.79116E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20190425,67620
58,국내도서,2022 써니 행정법총론 단원별 모의고사 - 전2권,K632836503,9.79117E+12,,에스티유니타스,박준철 지음,"21,000","18,900","2,100",10%,210점,20220223,35755
59,국내도서,EBS 왕초보 영어 (2022 상편),8954763685,9.78895E+12,13740,한국교육방송공사(기타),"EBS 기획, 마스터유진 지음","11,500","10,350","1,150",10%,110점,20220205,16810
60,국내도서,달러구트 꿈 백화점 (100만부 기념 합본호 기프트 에디션),K542835111,9.79117E+12,3810,팩토리나인,이미예 지음,"24,000","21,600","2,400",10%,"1,200점",20211215,59462
61,국내도서,최애의 아이 5,K322836406,9.79114E+12,,대원씨아이(만화),"아카사카 아카 지음, 요코야리 멘고 그림","6,000","5,400",600,10%,300점,20220228,16680
62,국내도서,던전밥 11,K772836884,9.79114E+12,7830,㈜소미미디어,"쿠이 료코 지음, 김민재 옮김","7,000","6,300",700,10%,350점,20220211,21490
63,국내도서,도쿄 리벤저스 20,K242836672,9.79113E+12,,학산문화사(만화),와쿠이 켄 지음,"5,000","4,500",500,10%,250점,20220121,30325
64,국내도서,여학교의 별 1,8954684319,9.78895E+12,7830,문학동네,"와야마 야마 지음, 현승희 옮김","8,500","7,650",850,10%,420점,20220131,38570
65,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,230718
66,국내도서,딱 2년 안에 무조건 돈 버는 부동산 투자 시크릿,K492835312,9.79116E+12,3320,비즈니스북스,김세희(세빛희) 지음,"17,500","15,750","1,750",10%,870점,20211210,53696
67,국내도서,구의 증명 (리커버 특별판),K982836420,9.78896E+12,3810,은행나무,최진영 지음,"8,000","7,200",800,10%,400점,20150330,81903
68,국내도서,설민석의 한국사 대모험 19,K222835233,9.79117E+12,74910,아이휴먼,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수","12,000","10,800","1,200",10%,600점,20211228,54635
69,국내도서,종목 선정 나에게 물어봐,K682835909,9.79116E+12,3320,하움출판사,김정수 지음,"26,000","23,400","2,600",10%,"1,300점",20211111,46677
70,국내도서,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",K362732558,9.79119E+12,3830,모모,"이치조 미사키 지음, 권영주 옮김","14,000","12,600","1,400",10%,700점,20210621,88107
71,국내도서,흔한남매 과학 탐험대 4 : 물질,8934930543,9.78893E+12,77400,주니어김영사,"김덕영 그림, 이현진 외 글, 최진수 감수, 정현철 외 기획, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20220228,46560
72,국내도서,도쿄 리벤저스 19,K042836669,9.79113E+12,,학산문화사(만화),와쿠이 켄 지음,"5,000","4,500",500,10%,250점,20220119,32015
73,국내도서,야화첩 2,K432836698,9.79116E+12,7810,레진코믹스(레진엔터테인먼트),변덕 지음,"15,000","13,500","1,500",10%,750점,20220201,17395
74,국내도서,1일 1페이지로 완성하는 초등 국영수 문해력,K662836596,9.7912E+12,13590,북북북,권태형.주단 지음,"19,800","17,820","1,980",10%,990점,20220203,18115
75,국내도서,원펀맨 One Punch Man 24,K592836823,9.79114E+12,,대원씨아이(만화),"ONE 지음, 무라타 유스케 그림","5,500","4,950",550,10%,270점,20220225,34350
76,국내도서,다섯 번째 감각,K442836780,9.79117E+12,3810,아작,김보영 지음,"18,000","16,200","1,800",10%,900점,20220210,23090
77,국내도서,NFT 사용설명서,K172835091,9.79119E+12,3320,여의도책방,"맷 포트나우.큐해리슨 테리 지음, 남경보 옮김, 이장우 감수","18,000","16,200","1,800",10%,900점,20211122,48429
78,국내도서,이것은 작은 브랜드를 위한 책,K182835030,9.79119E+12,3320,몽스북,이근상 지음,"15,800","14,220","1,580",10%,790점,20211224,19315
79,국내도서,훌훌,895468503X,9.78895E+12,3810,문학동네,문경민 지음,"12,500","11,250","1,250",10%,620점,20220207,29950
80,국내도서,트렌드 코리아 2022,8959897000,9.78896E+12,13320,미래의창,김난도 외 지음,"18,000","16,200","1,800",10%,900점,20211006,169545
81,국내도서,인간 실격,893746103X,9.78894E+12,4830,민음사,"다자이 오사무 지음, 김춘미 옮김","9,000","8,100",900,10%,450점,20040515,96466
82,국내도서,2022 이동기 영어 기적의 특강,K752835234,9.79117E+12,13740,에스티유니타스,이동기 지음,"15,000","13,500","1,500",10%,750점,20211231,37235
83,국내도서,악의 마음을 읽는 자들,K482534977,9.79116E+12,3300,알마,권일용.고나무 지음,"14,400","12,960","1,440",10%,720점,20180918,29044
84,국내도서,월급쟁이 부자로 은퇴하라,8925566516,9.78893E+12,3320,알에이치코리아(RHK),너나위 지음,"18,000","16,200","1,800",10%,900점,20190522,44743
85,국내도서,우리말 어감 사전,K722730620,9.79119E+12,3710,유유,안상순 지음,"17,000","15,300","1,700",10%,850점,20210504,59011
86,국내도서,플랜데믹,8967442416,9.78897E+12,3300,에디터,"미키 윌리스 지음, 이원기 옮김","15,000","13,500","1,500",10%,750점,20220125,13875
87,국내도서,SQL 자격검정 실전문제,8988474848,9.78899E+12,13000,한국데이터산업진흥원,한국데이터진흥원 지음,"18,000","17,460",540,3%,0점,20200511,50208
88,국내도서,소크라테스 익스프레스,K822730528,9.79119E+12,3100,어크로스,"에릭 와이너 지음, 김하현 옮김","18,000","16,200","1,800",10%,900점,20210428,141917
89,국내도서,한 게으른 시인의 이야기,K162835916,9.79119E+12,3810,난다,최승자 지음,"13,000","11,700","1,300",10%,650점,20211130,69195
90,국내도서,아직 오지 않은 날들을 위하여,K982835707,9.79117E+12,3100,인플루엔셜(주),"파스칼 브뤼크네르 지음, 이세진 옮김","16,000","14,400","1,600",10%,800점,20211112,35705
91,국내도서,2022 고종훈 한국사 동형모의고사 시즌 1,K672836380,9.79117E+12,13910,메가스터디교육(공무원),고종훈 지음,"16,000","14,400","1,600",10%,800점,20220220,21090
92,국내도서,백광,K652836302,9.79119E+12,3830,모모,"렌조 미키히코 지음, 양윤옥 옮김","14,500","13,050","1,450",10%,720점,20220214,53860
93,국내도서,2022 이유진 국어 필사즉생 모의고사 백일기도 3 - 실전유형,K542836217,9.79117E+12,13700,고시동네,이유진 지음,"14,000","12,600","1,400",10%,700점,20220223,14090
94,국내도서,반짝반짝 캐치! 티니핑 구구단 카드,K522835554,8.80969E+12,1,두드림M&B,두드림M&B 편집부 지음,"7,000","6,300",700,10%,320점,20220105,9760
95,국내도서,1일 1로그 100일 완성 IT 지식,8966263305,9.78897E+12,3000,인사이트,"브라이언 W. 커니핸 지음, 하성창 옮김","20,000","18,000","2,000",10%,"1,000점",20220104,25305
96,국내도서,포켓몬 한글쓰기 100일 마스터,K902632023,8.80948E+12,1,예림당,예림당 편집부 지음,"10,000","7,500","2,500",25%,80점,20200815,21334
97,국내도서,조인계획,K712836495,9.79117E+12,3830,현대문학,"히가시노 게이고 지음, 양윤옥 옮김","15,500","13,950","1,550",10%,770점,20220204,12020
98,국내도서,채사장의 지대넓얕 2 : 자본이라는 신,K852835146,9.7912E+12,,돌핀북,"채사장.마케마케 지음, 정용환 그림","14,000","12,600","1,400",10%,700점,20220112,29615
99,국내도서,살짝 욕심이 생겼어,8934949244,9.78893E+12,3830,김영사,"요시타케 신스케 지음, 고향옥 옮김","14,000","12,600","1,400",10%,700점,20220207,11705
100,국내도서,NFT 레볼루션,K152734680,9.79117E+12,3320,더퀘스트,성소라.롤프 회퍼.스콧 맥러플린 지음,"18,000","16,200","1,800",10%,900점,20210901,59986
101,국내도서,이방인 2,K332836111,9.79117E+12,4810,영컴(YOUNG COM),선명 지음,"14,000","12,600","1,400",10%,700점,20220224,9875
102,국내도서,"서울·수도권 아파트, 지금 사야 합니다",8960305936,9.78896E+12,13320,황금부엉이,함태식 지음,"19,800","17,820","1,980",10%,990점,20220216,15080
103,국내도서,백의 그림자,8936438719,9.78894E+12,3810,창비,황정은 지음,"15,000","13,500","1,500",10%,750점,20220204,15475
104,국내도서,허상의 어릿광대,8990982944,9.78899E+12,3830,재인,"히가시노 게이고 지음, 김난주 옮김","18,800","16,920","1,880",10%,940점,20211216,38580
105,국내도서,호리미야 화집 졸업 앨범 (올컬러),K702836511,9.79113E+12,,학산문화사(만화),"HERO 지음, 하기와라 다이스케 그림","18,000","16,200","1,800",10%,900점,20220223,7360
106,국내도서,베이킹 하다 앳 홈,8927812840,9.78893E+12,13590,중앙books(중앙북스),박정아 지음,"18,000","16,200","1,800",10%,900점,20220207,13695
107,국내도서,2022 이동기 영어 실전동형 모의고사 Vol.1 - 전2권,K952835542,9.79117E+12,13740,에스티유니타스,이동기 지음,"17,000","15,300","1,700",10%,850점,20220105,25625
108,국내도서,낭만적 은둔의 역사,K462836700,9.79117E+12,3900,더퀘스트,"데이비드 빈센트 지음, 공경희 옮김","17,500","15,750","1,750",10%,870점,20220208,16825
109,국내도서,ETS 토익 기출 VOCA 출제기관 공식수험서,8917229816,9.78892E+12,,(주)YBM(와이비엠),ETS 지음,"12,900","11,610","1,290",10%,640점,20180605,46783
110,국내도서,메타버스 사피엔스,896262415X,9.78896E+12,3400,동아시아,김대식 지음,"15,500","13,950","1,550",10%,770점,20220121,12160
111,국내도서,어린이라는 세계,K132633125,9.79116E+12,3810,사계절,김소영 지음,"15,000","13,500","1,500",10%,750점,20201116,162130
112,국내도서,옷소매 붉은 끝동 대본집 1~2 세트 - 전2권,K002836782,9.7911E+12,,청어람,정해리 지음,"40,000","36,000","4,000",10%,"2,000점",20220314,21185
113,국내도서,타이탄의 도구들 (알라딘 단독 리커버),K232733287,9.79116E+12,3190,토네이도,"팀 페리스 지음, 박선령.정지현 옮김","15,000","13,500","1,500",10%,750점,20210705,52001
114,국내도서,명탐정 코난 100,K802836269,9.79114E+12,,서울미디어코믹스(서울문화사),아오야마 고쇼 지음,"5,500","4,950",550,10%,270점,20220120,37630
115,국내도서,2022 문동균 한국사 문단속 적중 최종 병기 Final 모의고사,K482835051,9.79117E+12,13910,에스티유니타스,문동균 지음,"13,000","11,700","1,300",10%,130점,20220114,21945
116,국내도서,어떻게 말해줘야 할까,8934986654,9.78893E+12,13590,김영사,"오은영 지음, 차상미 그림","17,500","15,750","1,750",10%,870점,20201025,194298
117,국내도서,봄은 언제나 찾아온다,K992836261,9.79117E+12,3600,시공아트,"데이비드 호크니.마틴 게이퍼드 지음, 주은정 옮김","25,000","22,500","2,500",10%,"1,250점",20220124,14380
118,국내도서,데일 카네기 인간관계론,K032636279,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20191007,76688
119,국내도서,작은 것들을 위한 시,K982835651,9.79117E+12,3810,열림원,나태주 지음,"17,000","15,300","1,700",10%,850점,20220120,31610
120,국내도서,10년 후 100배 오를 암호화폐에 투자하라,K082835957,9.79119E+12,3320,나비의활주로,박종한 지음,"18,000","16,200","1,800",10%,900점,20220121,12515
121,국내도서,"가치투자, 주식황제 존 네프처럼 하라",8959406260,9.78896E+12,13320,시대의창,"존 네프 & 스티븐 L. 민츠 지음, 김광수 옮김","19,800","17,820","1,980",10%,990점,20161115,11406
122,국내도서,채소 마스터 클래스,K022836012,9.79119E+12,13590,세미콜론,"백지혜 지음, 정멜멜 사진","23,000","20,700","2,300",10%,"1,150점",20220215,28080
123,국내도서,2022 문동균 한국사 D-30 문단속 모의고사,K382836718,9.79117E+12,13910,에스티유니타스,문동균 지음,"14,000","12,600","1,400",10%,140점,20220225,21325
124,국내도서,모드의 계절 (리뉴얼판),K892836266,9.79119E+12,3840,남해의봄날,"랜스 울러버 지음, 모드 루이스 그림, 박상현 옮김, 밥 브룩스 사진","20,000","18,000","2,000",10%,"1,000점",20220120,14635
125,국내도서,돈의 흐름에 올라타라,K472836162,9.79119E+12,13320,스마트북스,홍춘욱 지음,"17,500","15,750","1,750",10%,870점,20220114,15310
126,국내도서,거꾸로 읽는 그리스 로마사,K062836282,9.79113E+12,3920,다산초당(다산북스),"개릿 라이언 지음, 최현영 옮김","18,000","16,200","1,800",10%,900점,20220128,9315
127,국내도서,오십에 읽는 논어,K172835979,9.79119E+12,3140,유노북스,최종엽 지음,"16,000","14,400","1,600",10%,800점,20211103,54023
128,국내도서,나는 장사의 신이다,K092835410,9.7912E+12,3320,떠오름,은현장 지음,"16,800","15,120","1,680",10%,840점,20211214,36435
129,국내도서,아름다운 초저녁달 1,K812836671,9.79113E+12,,학산문화사(만화),야마모리 미카 지음,"6,000","5,400",600,10%,300점,20220121,16255
130,국내도서,2022 심우철 실전동형 모의고사 Season 1,K522835248,9.79116E+12,13740,심슨북스,심우철 지음,"16,000","14,400","1,600",10%,800점,20211230,22335
131,국내도서,"시여, 침을 뱉어라",8937464004,9.78894E+12,4810,민음사,"김수영 지음, 이영준 엮음","14,000","12,600","1,400",10%,700점,20220128,9870
132,국내도서,잘 그리기 금지,897929347X,9.78898E+12,13650,잼스푼,"사이토 나오키 지음, 박수현 옮김","16,500","14,850","1,650",10%,820점,20211220,40173
133,국내도서,단어의 여왕,8949121964,9.78895E+12,74800,비룡소,"신소영 지음, 모예진 그림","12,000","10,800","1,200",10%,600점,20220124,12440
134,국내도서,강성태 66일 영어회화,K672835035,9.79113E+12,13740,다산북스,강성태 지음,"17,000","15,300","1,700",10%,850점,20211224,30215
135,국내도서,흔한남매 9,K962835911,9.79116E+12,77810,미래엔아이세움,"흔한남매 지음, 유난희 그림, 백난도 글, 흔한컴퍼니 감수","13,500","12,150","1,350",10%,670점,20211209,73128
136,국내도서,해커스 토익 RC 리딩 READING,8965423341,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"18,800","16,920","1,880",10%,940점,20200102,83994
137,국내도서,요즘 사는 맛,K622836606,9.79117E+12,3810,위즈덤하우스,김겨울 외 지음,"16,000","14,400","1,600",10%,800점,20220218,15430
138,국내도서,하루라도 공부만 할 수 있다면,K062836678,9.79113E+12,13370,다산에듀,박철범 지음,"16,000","14,400","1,600",10%,800점,20220124,9570
139,국내도서,똑똑하게 생존하기,K862730393,9.79114E+12,3190,안드로메디안,"칼 벅스트롬.제빈 웨스트 지음, 박선령 옮김","19,800","17,820","1,980",10%,990점,20210331,25231
140,국내도서,드래곤볼 슈퍼 17,K712836594,9.79114E+12,,서울미디어코믹스(서울문화사),"토리야마 아키라 지음, 토요타로 그림","5,000","4,500",500,10%,250점,20220215,9655
141,국내도서,모래알만 한 진실이라도 (여우눈 에디션),8933871551,9.78893E+12,3810,세계사,박완서 지음,"16,000","14,400","1,600",10%,800점,20220117,68262
142,국내도서,채사장의 지대넓얕 1 : 권력의 탄생,K332734114,9.7912E+12,74900,돌핀북,"채사장.마케마케 지음, 정용환 그림","14,000","12,600","1,400",10%,700점,20210929,35926
143,국내도서,성공의 문을 여는 마스터키,8991075533,9.78899E+12,3320,샨티,"찰스 해낼 지음, 김우열 옮김","15,000","13,500","1,500",10%,750점,20090510,17284
144,국내도서,나는 짧게 일하고 길게 번다,K702835550,9.79116E+12,3320,토네이도,"레이철 리처즈 지음, 최지희 옮김","17,000","15,300","1,700",10%,850점,20220117,13290
145,국내도서,10년 동안 적금밖에 모르던 39세 김 과장은 어떻게 1년 만에 부동산 천재가 됐을까?,K442534369,9.79116E+12,3320,비즈니스북스,김재수(렘군) 지음,"16,800","15,120","1,680",10%,840점,20180915,39242
146,국내도서,체인소 맨 10,K402836269,9.79113E+12,,학산문화사(만화),후지모토 타츠키 지음,"5,000","4,500",500,10%,250점,20220114,28205
147,국내도서,"찾았다, 내 편",K832836829,9.79113E+12,3810,유영,지수 지음,"14,000","12,600","1,400",10%,700점,20220223,19350
148,국내도서,돈의 속성 (200쇄 기념 개정 증보판/양장본),K962836509,9.79119E+12,3320,스노우폭스북스,김승호 지음,"17,800","16,020","1,780",10%,890점,20200615,124746
149,국내도서,"칵테일, 러브, 좀비",K692639764,9.79119E+12,3810,안전가옥,조예은 지음,"10,000","9,000","1,000",10%,500점,20200413,49488
150,국내도서,"빠졌어, 너에게",8954678068,9.78895E+12,7830,문학동네,"와야마 야마 지음, 김진희 옮김","8,500","7,650",850,10%,420점,20210407,33469
151,국내도서,영원히 사울 레이터,K242835034,9.79116E+12,3660,윌북,"사울 레이터 지음, 이지민 옮김","22,000","19,800","2,200",10%,"1,100점",20220120,15440
152,국내도서,김형석의 인생문답,K102836888,9.79119E+12,3190,미류책방,김형석 지음,"16,000","14,400","1,600",10%,800점,20220203,18540
153,국내도서,옷소매 붉은 끝동 세트 - 전2권,K782530744,9.7911E+12,4810,청어람,강미강 지음,"23,000","20,700","2,300",10%,"1,150점",20170406,42008
154,국내도서,픽사 스토리텔링,K772836561,9.79114E+12,3320,현대지성,"매튜 룬 지음, 박여진 옮김","15,000","13,500","1,500",10%,750점,20220121,28290
155,국내도서,임포스터,8950998769,9.78895E+12,3370,21세기북스,리사 손 지음,"18,000","16,200","1,800",10%,900점,20220105,18495
156,국내도서,박시백의 고려사 1,K762836607,9.79116E+12,,휴머니스트,박시백 지음,"14,500","13,050","1,450",10%,720점,20220228,20100
157,국내도서,디 에센셜 버지니아 울프 (무선 보급판),8937472929,9.78894E+12,3840,민음사,"버지니아 울프 지음, 이미애 옮김","17,000","15,300","1,700",10%,850점,20220121,10275
158,국내도서,이기적 유전자,8932473900,9.78893E+12,3470,을유문화사,"리처드 도킨스 지음, 홍영남.이상임 옮김","20,000","18,000","2,000",10%,"1,000점",20181020,85804
